Customer_ID,Gender,Senior_Citizen,Partner,Dependents
7521-AFHAB,female,0,yes,yes
0285-INHLN,male,0,yes,yes
4678-DVQEO,female,0,no,no
5125-CNDSP,male,0,no,yes
0691-IFBQW,female,1,no,no
4992-LTJNE,male,0,yes,yes
2202-OUTMO,female,0,yes,no
0810-BDHAW,female,0,yes,yes
0229-LFJAF,male,0,no,no
7131-ZQZNK,female,0,yes,yes
3442-ZHHCC,male,0,no,no
5726-CVNYA,female,0,yes,yes
9871-ELEYA,female,0,no,yes
4257-GAESD,female,0,no,no
5173-WXOQV,male,0,yes,no
2040-OBMLJ,male,0,no,no
6286-ZHAOK,female,0,yes,yes
3807-XHCJH,female,0,yes,yes
3009-JWMPU,male,0,no,no
5671-RQRLP,female,1,yes,no
1450-GALXR,female,0,no,no
8859-AXJZP,male,0,yes,yes
3174-AKMAS,female,0,yes,no
3138-BKYAV,male,0,no,no
9926-PJHDQ,female,0,yes,yes
7382-DFJTU,male,0,no,no
2798-NYLMZ,male,0,yes,no
4289-DTDKW,male,0,yes,no
1820-TQVEV,male,0,no,no
2239-JALAW,male,0,no,no
4853-RULSV,male,0,no,no
8098-TDCBU,female,0,yes,no
3551-GAEGL,male,0,yes,yes
4785-NKHCX,male,1,no,no
3196-NVXLZ,female,0,no,no
6275-YDUVO,female,0,no,no
0036-IHMOT,female,0,yes,yes
0115-TFERT,male,0,yes,no
4178-EGMON,male,0,yes,no
4220-TINQT,female,0,yes,no
5318-YKDPV,male,0,yes,yes
7975-TZMLR,male,0,no,no
0295-QVKPB,male,0,no,no
4335-BSMJS,female,0,no,no
2311-QYMUQ,female,0,yes,yes
3643-AHCFP,male,1,yes,no
9146-JRIOX,female,0,yes,yes
3104-OWCGK,male,0,yes,yes
5337-IIWKZ,male,0,yes,yes
9101-BWFSS,female,0,yes,no
9650-VBUOG,male,0,yes,yes
3487-EARAT,female,0,yes,yes
2672-TGEFF,female,0,yes,yes
9231-ZJYAM,female,1,no,no
4250-WAROZ,male,1,yes,yes
8184-WMOFI,male,0,yes,yes
6982-SSHFK,male,0,no,no
6092-QZVPP,male,0,no,no
4625-LAMOB,male,0,no,no
0727-BMPLR,female,1,no,no
0392-BZIUW,female,0,yes,no
1038-ZAGBI,female,0,yes,yes
6549-NNDYT,female,0,no,no
3027-ZTDHO,male,0,no,no
0422-OHQHQ,female,0,yes,yes
6916-HIJSE,female,0,no,no
2316-ESMLS,female,0,yes,yes
9778-OGKQZ,male,0,yes,no
7408-OFWXJ,female,0,yes,yes
6007-TCTST,female,0,yes,yes
2252-NKNSI,male,0,no,yes
8713-IGZSO,male,0,no,no
7905-TVXTA,female,0,no,no
7695-PKLCZ,female,0,no,no
2382-BCKQJ,female,0,no,yes
8374-UULRV,male,0,no,no
2207-NHRJK,male,0,no,no
3224-DFQNQ,female,0,yes,no
5275-PMFUT,male,0,yes,yes
4795-UXVCJ,male,0,no,no
9777-IQHWP,male,0,yes,yes
0947-MUGVO,male,1,yes,no
9944-HKVVB,female,0,no,no
4124-MMETB,male,0,no,no
3671-SHRSP,male,0,yes,no
0979-MOZQI,male,0,yes,no
2732-ISEZX,female,0,no,no
3313-QKNKB,male,0,yes,no
0323-XWWTN,male,0,no,yes
1937-OTUKY,female,0,yes,no
1573-LGXBA,male,0,yes,yes
1764-VUUMT,male,0,no,yes
5073-WXOYN,female,0,no,no
4713-ZBURT,male,0,no,yes
3050-GBUSH,female,0,no,no
0207-MDKNV,female,0,no,no
7876-AEHIG,female,0,no,yes
7945-HLKEA,female,0,no,no
9342-VNIMQ,male,0,no,no
9851-KIELU,male,0,no,no
3523-BRGUW,male,1,no,no
3908-BLSYF,female,0,no,no
3199-NPKCN,female,0,yes,no
5170-PTRKA,female,0,yes,yes
4661-NJEUX,male,0,no,no
2123-AGEEN,female,1,no,no
1258-YMZNM,female,1,no,no
0048-LUMLS,male,0,yes,yes
7549-MYGPK,female,0,yes,yes
5898-IGSLP,male,0,yes,yes
3804-RVTGV,male,0,yes,yes
6259-WJQLC,male,1,no,no
9227-LUNBG,female,0,no,no
7997-EASSD,female,0,yes,no
0730-KOAVE,male,0,no,no
8975-SKGRX,male,0,yes,no
0678-RLHVP,female,0,no,no
4315-MURBD,female,0,no,no
2267-FPIMA,male,0,yes,no
1051-GEJLJ,female,0,no,no
9734-YWGEX,female,0,no,no
2719-BDAQO,male,0,no,no
5285-MVEHD,female,0,yes,no
0379-DJQHR,male,0,yes,yes
0781-LKXBR,male,1,no,no
5543-QDCRY,male,0,no,no
0297-RBCSG,male,0,no,no
4694-PHWFW,female,0,no,yes
0835-JKADZ,female,0,no,no
1907-UBQFC,male,1,no,no
7508-SMHXL,female,1,no,no
3865-YIOTT,male,0,yes,yes
5993-BQHEA,male,0,no,no
6024-RUGGH,male,0,yes,yes
6513-EECDB,male,1,yes,no
3956-CJUST,female,1,no,no
4079-WWQQQ,male,0,no,no
6103-BOCOU,female,0,no,no
5149-TGWDZ,female,0,no,no
7471-WNSUF,male,0,yes,no
8942-DBMHZ,male,0,no,no
4301-VVZKA,male,0,yes,no
9199-PWQVC,female,0,yes,no
4824-GUCBY,female,1,no,no
5393-HJZSM,female,0,yes,yes
7074-IEVOJ,female,1,no,no
9625-QSTYE,female,0,no,no
0862-PRCBS,female,0,yes,yes
8812-ZRHFP,female,0,yes,yes
5146-CBVOE,female,0,no,no
0454-OKRCT,male,0,no,no
5787-KXGIY,male,0,yes,no
4750-ZRXIU,female,1,no,no
4198-VFOEA,female,0,no,no
6630-UJZMY,female,1,yes,no
5709-LVOEQ,female,0,yes,yes
6400-BWQKW,female,0,no,no
2692-AQCPF,female,0,yes,no
0347-UBKUZ,female,0,no,no
0835-DUUIQ,female,0,no,yes
0811-GSDTP,female,0,no,yes
7567-ECMCM,male,0,no,no
6115-ZTBFQ,female,0,yes,no
6353-BRMMA,female,0,yes,yes
6680-WKXRZ,female,0,no,no
6231-WFGFH,male,0,yes,yes
9904-EHEVJ,female,1,yes,yes
7028-DVOIQ,male,1,no,no
6169-PPETC,male,0,yes,yes
4208-UFFGW,male,1,no,no
8584-KMVXD,female,0,no,no
8467-WYNSR,male,0,no,no
0851-DFJKB,female,0,no,no
5382-SOYZL,male,0,no,no
9448-REEVD,male,0,yes,no
3261-CQXOL,female,0,yes,yes
8388-FYNPZ,male,0,no,no
4002-BQWPQ,male,0,no,no
5651-YLPRD,female,0,yes,yes
2826-DXLQO,male,1,yes,no
4378-BZYFP,male,0,no,no
9489-UTFKA,male,1,yes,no
4849-PYRLQ,female,1,no,no
9117-SHLZX,male,0,no,no
9889-TMAHG,male,1,no,no
4541-RMRLG,male,0,no,no
7764-BDPEE,male,0,no,yes
3429-IFLEM,female,0,no,no
3158-MOERK,female,0,no,no
7294-TMAOP,female,0,no,no
5002-GCQFH,male,0,yes,no
0556-FJEGU,male,0,no,no
8919-FYFQZ,male,1,yes,no
0604-THJFP,female,0,yes,yes
2834-JRTUA,male,0,no,no
5875-YPQFJ,male,0,no,no
5879-SESNB,female,0,no,no
6646-QVXLR,male,1,yes,no
6461-PPAXN,female,0,yes,yes
3318-ISQFQ,female,0,no,no
1106-HRLKZ,male,0,yes,yes
2483-XSSMZ,female,0,no,no
8603-IJWDN,male,0,no,no
8165-ZJRNM,female,0,yes,yes
9369-XFEHK,female,1,yes,no
2604-XVDAM,female,0,no,no
3717-OFRTN,male,0,no,no
9046-JBFWA,male,0,no,yes
3280-NMUVX,male,0,yes,yes
1206-EHBDD,female,0,yes,no
8361-LBRDI,female,0,no,no
4883-KCPZJ,female,0,yes,yes
9108-EQPNQ,female,0,yes,yes
7277-KAMWT,male,0,no,no
3842-IYKUE,female,0,no,no
6641-XRPSU,female,0,no,no
1374-DMZUI,female,1,no,no
2545-LXYVJ,male,0,yes,no
3234-VKACU,male,0,no,no
8357-EQXFO,female,0,no,no
1989-PRJHP,male,1,yes,no
8120-JDCAM,male,0,yes,yes
8917-FAEMR,female,0,no,no
7047-YXDMZ,male,0,no,no
2858-EIMXH,female,1,yes,no
9524-EGPJC,female,0,no,no
6993-OHLXR,female,0,no,no
8818-XYFCQ,male,0,yes,yes
6419-ZTTLE,male,1,yes,no
0929-HYQEW,male,0,no,no
6614-YOLAC,female,0,yes,yes
7426-RHZGU,male,0,no,no
4065-JJAVA,female,0,no,no
4695-VADHF,male,0,yes,yes
3863-IUBJR,male,0,yes,yes
7649-SIJJF,male,0,yes,no
9361-YNQWJ,female,0,no,no
3748-FVMZZ,male,0,no,no
9391-TTOYH,female,0,no,no
1452-XRSJV,female,0,yes,yes
3422-WJOYD,male,0,yes,no
8242-SOQUO,female,1,no,no
7460-ITWWP,female,1,yes,no
7147-AYBAA,male,0,no,no
7868-TMWMZ,female,1,yes,no
4822-RVYBB,male,1,no,no
6732-FZUGP,female,0,no,no
8436-BJUMM,male,0,yes,yes
4184-TJFAN,female,1,yes,yes
8329-GWVPJ,female,0,yes,yes
1352-VHKAJ,male,0,yes,yes
4145-UQXUQ,female,1,no,no
2632-TACXW,female,0,yes,no
8146-QQKZH,female,0,yes,no
1767-CJKBA,male,0,no,no
6445-TNRXS,male,0,yes,yes
4581-LNWUM,female,0,no,no
4869-EPIUS,male,0,yes,no
9948-YPTDG,male,0,yes,no
1236-WFCDV,male,1,no,no
1915-OAKWD,female,0,no,yes
7296-PIXQY,female,0,yes,yes
4883-QICIH,male,0,yes,yes
3354-OADJP,female,0,no,no
3524-WQDSG,female,0,yes,yes
0810-DHDBD,female,0,no,no
4026-SKKHW,male,0,no,no
2829-HYVZP,male,0,no,no
8329-IBCTI,female,0,no,no
1271-SJBGZ,male,1,no,no
3845-JHAMY,female,0,yes,yes
7013-PSXHK,female,0,no,no
5669-SRAIP,female,0,no,no
5981-ITEMU,male,0,yes,no
3486-NPGST,female,0,no,no
6941-PMGEP,female,0,no,no
1624-WOIWJ,female,0,no,no
2074-GKOWZ,male,0,yes,yes
0376-YMCJC,male,0,no,no
6100-FJZDG,male,0,yes,yes
4829-ZLJTK,female,1,yes,no
1730-VFMWO,female,0,yes,no
7143-BQIBA,male,0,no,no
3800-LYTRK,female,0,no,no
0634-SZPQA,female,0,no,no
9646-NMHXE,male,0,yes,no
7030-NJVDP,male,0,yes,no
5536-RTPWK,male,0,yes,no
8883-GRDWQ,male,1,no,no
6166-ILMNY,female,0,no,no
3097-NNSPB,female,0,no,no
7771-ZONAT,male,0,no,no
0655-RBDUG,male,0,no,no
2111-DWYHN,male,0,no,no
4194-WHFCB,female,0,yes,yes
4121-AGSIN,female,0,yes,yes
4361-BKAXE,female,0,no,no
9845-PEEKO,female,1,no,no
0455-XFASS,female,0,yes,yes
0301-KOBTQ,male,0,no,no
1751-NCDLI,male,1,yes,no
4367-NUYAO,male,0,yes,yes
9878-TNQGW,male,0,no,no
9170-ARBTB,female,0,yes,yes
4441-NIHPT,female,1,no,no
8999-BOHSE,female,1,no,no
7241-AJHFS,male,0,no,no
7029-RPUAV,male,1,yes,no
4546-FOKWR,female,0,no,no
9036-CSKBW,female,0,no,no
5832-TRLPB,male,0,no,no
8590-YFFQO,male,0,yes,no
8659-IOOPU,female,0,yes,yes
1338-CECEE,male,0,yes,yes
7439-DKZTW,male,0,no,no
4646-QZXTF,female,0,yes,no
4607-CHPCA,male,0,yes,yes
9742-XOKTS,male,0,yes,yes
6921-OZMFH,male,0,yes,yes
9578-FOMUK,male,0,no,yes
4712-UYOOI,female,0,yes,yes
8824-RWFXJ,male,0,yes,yes
7722-CVFXN,male,0,yes,yes
8717-VCTXJ,male,0,no,no
7363-QTBIW,female,0,yes,no
4159-NAAIX,female,0,no,no
0971-QIFJK,female,0,yes,no
9397-TZSHA,female,0,no,no
3391-JSQEW,male,0,yes,no
0343-QLUZP,male,0,no,no
9763-PDTKK,female,0,no,no
2176-LVPNX,female,1,no,no
7627-JKIAZ,female,0,yes,no
3312-UUMZW,male,0,yes,no
1271-UODNO,male,0,no,no
8461-EFQYM,female,0,no,no
6900-RBKER,male,0,no,no
6891-JPYFF,female,0,yes,yes
1459-QNFQT,male,0,yes,yes
1047-NNCBF,male,0,no,no
3696-XRIEN,female,0,no,no
4081-DYXAV,female,0,no,no
0074-HDKDG,male,0,yes,yes
8791-GFXLZ,male,0,no,no
8111-SLLHI,male,1,yes,no
0927-LCSMG,male,0,no,no
9330-DHBFL,female,0,yes,yes
0098-BOWSO,male,0,no,no
3452-ABWRL,male,1,no,no
5859-HZYLF,male,0,yes,yes
8257-RZAHR,female,0,yes,no
5293-WXJAK,female,1,yes,no
3156-QLHBO,male,0,no,yes
2208-NQBCT,female,0,yes,yes
1779-PWPMG,female,1,yes,no
6621-NRZAK,female,0,yes,yes
0831-JNISG,male,0,yes,yes
0774-IFUVM,male,0,yes,yes
3082-WQRVY,male,1,yes,no
9553-DLCLU,female,0,no,yes
1641-BYBTK,male,0,no,yes
2460-NGXBJ,male,1,yes,yes
2446-ZKVAF,male,0,yes,no
0841-NULXI,male,0,no,no
3522-CDKHF,female,0,yes,no
1430-SFQSA,male,0,no,no
0411-EZJZE,female,0,no,no
7851-WZEKY,female,0,no,no
8844-TONUD,male,0,yes,yes
8807-ARQET,female,0,no,no
8992-CEUEN,female,0,no,no
4320-QMLLA,male,0,no,no
8777-PVYGU,female,0,yes,no
8292-ITGYJ,female,0,yes,yes
6870-ZWMNX,male,0,yes,no
0621-CXBKL,female,0,no,no
5268-DSMNQ,female,1,yes,no
5334-JLAXU,female,0,yes,no
4086-YQSNZ,female,1,yes,no
6242-MBHPK,female,1,yes,no
5868-CZJDR,male,0,no,yes
9359-UGBTK,female,0,no,no
0135-NMXAP,female,0,no,no
4782-OSFXZ,female,1,yes,no
6479-OAUSD,male,0,no,no
7129-ACFOG,female,0,no,no
4189-NAKJS,male,0,no,no
5562-BETPV,male,0,yes,yes
1282-IHQAC,male,1,no,no
9127-FHJBZ,male,0,yes,yes
6270-OMFIW,male,0,yes,no
1641-RQDAY,female,1,yes,yes
0107-WESLM,male,0,no,no
6994-ORCWG,female,0,no,no
1346-UFHAX,female,0,no,no
3992-YWPKO,female,0,no,no
2933-XEUJM,female,0,no,no
0125-LZQXK,male,0,no,no
5461-QKNTN,male,1,yes,no
4835-YSJMR,male,0,no,no
8399-YNDCH,male,1,no,no
3164-YAXFY,male,0,no,no
0887-WBJVH,female,0,yes,no
4660-IRIBM,male,0,yes,yes
5673-FSSMF,female,0,no,no
7670-ZBPOQ,female,0,yes,no
8089-UZWLX,female,1,no,no
0080-OROZO,female,0,no,no
3916-NRPAP,male,0,no,no
6807-SIWJI,male,0,no,no
8221-HVAYI,male,0,yes,yes
1579-KLYDT,male,0,no,no
5232-NXPAY,female,0,no,no
8967-SZQAS,female,0,no,no
4468-KAZHE,female,1,yes,no
0455-ENTCR,male,0,yes,no
8944-AILEF,male,0,yes,no
5542-NKVRU,female,0,no,no
7126-RBHSD,female,0,yes,no
5370-IIVVL,male,0,no,no
6789-HJBWG,female,0,no,no
3927-NLNRY,male,0,yes,no
9087-EYCPR,female,0,no,no
6791-YBNAK,male,0,yes,yes
6358-LYNGM,male,0,no,no
6077-BDPXA,female,0,no,no
0013-MHZWF,female,0,no,yes
5494-HECPR,female,0,no,no
8268-YDIXR,male,0,yes,no
9824-BEMCV,male,0,yes,yes
1373-ORVIZ,female,0,yes,yes
4291-SHSBH,male,0,no,no
6980-IMXXE,female,0,yes,yes
9866-QEVEE,male,0,no,no
9897-KXHCM,female,0,yes,yes
0040-HALCW,male,0,yes,yes
0784-GTUUK,male,0,yes,no
7979-CORPM,male,0,no,no
2294-DMMUS,female,0,yes,yes
0872-JCPIB,male,0,no,no
3055-MJDSB,male,0,no,no
9091-WTUUY,male,0,yes,yes
1618-CFHME,female,0,no,no
3165-HDOEW,male,0,yes,yes
6581-NQCBA,female,0,yes,no
7115-IRDHS,female,0,yes,no
8496-DMZUK,male,0,no,no
2040-VZIKE,female,0,yes,no
9068-VPWQQ,male,0,yes,no
0178-SZBHO,male,0,yes,yes
0384-RVBPI,male,0,no,no
1689-MRZQR,male,0,yes,yes
1299-AURJA,female,0,yes,yes
4525-VZCZG,male,0,no,yes
1543-LLLFT,male,1,yes,no
5835-BEQEU,male,0,no,no
2788-CJQAQ,male,0,no,no
5565-FILXA,female,1,no,no
0319-QZTCO,female,0,yes,yes
2120-SMPEX,male,0,no,no
0096-FCPUF,male,0,no,no
0668-OGMHD,female,0,yes,no
5552-ZNFSJ,male,0,no,no
2223-KAGMX,female,0,no,no
6507-ZJSUR,male,1,yes,no
9408-HRXRK,female,0,yes,yes
5593-SUAOO,female,0,yes,yes
7321-PKUYW,female,0,no,no
2833-SLKDQ,male,0,no,no
6766-HFKLA,female,0,yes,no
7595-EUIVN,female,0,no,no
7617-EYGLW,male,0,no,no
2026-TGDHM,female,0,no,no
9220-ZNKJI,female,1,yes,no
4030-VPZBD,female,0,no,no
2226-ICFDO,female,0,yes,yes
0723-VSOBE,female,1,no,no
5529-GIBVH,female,0,no,no
4187-CINZD,female,1,no,no
9992-UJOEL,male,0,no,no
4741-WWJQZ,female,0,yes,no
6625-UTXEW,female,0,yes,no
6818-WOBHJ,female,1,yes,no
6244-BESBM,male,0,yes,yes
1004-NOZNR,male,1,no,yes
1251-STYSZ,female,1,no,no
2612-PHGOX,male,0,yes,no
2408-TZMJL,male,0,yes,no
8480-PPONV,male,0,yes,yes
8780-IHCRN,male,0,yes,yes
4598-ZADCK,female,0,no,no
1257-SXUXQ,male,0,yes,yes
9681-KYGYB,male,1,yes,no
7182-OVLBJ,female,0,yes,yes
5095-ETBRJ,female,0,yes,no
7005-CYUIL,female,1,yes,no
4821-WQOYN,female,0,yes,yes
4730-AWNAU,male,0,yes,yes
3452-FLHYD,male,0,yes,no
2388-LAESQ,female,1,yes,no
9531-NSBMR,female,0,no,no
6260-ONULR,male,0,no,no
4389-UEFCZ,female,0,yes,no
8711-LOBKY,male,0,yes,yes
9134-CEQMF,male,1,yes,no
8985-OOPOS,female,0,no,no
8800-ZKRFW,female,0,yes,yes
2616-FLVQC,male,0,no,no
9968-FFVVH,male,0,no,no
3108-PCCGG,male,1,yes,no
7993-PYKOF,male,0,yes,no
8390-FESFV,female,0,no,no
3022-BEXHZ,male,0,yes,yes
5027-XWQHA,male,0,no,no
6248-TKCQV,female,0,yes,yes
6729-GDNGC,female,1,no,no
6198-ZFIOJ,female,0,no,no
5989-OMNJE,female,0,yes,yes
4566-QVRRW,female,0,yes,no
1291-CUOCY,male,0,yes,no
9795-SHUHB,female,0,yes,yes
3230-IUALN,female,0,yes,yes
0042-RLHYP,female,0,yes,yes
8519-IMDHU,male,1,yes,no
4945-RVMTE,female,0,no,no
0201-OAMXR,female,0,no,no
1866-NXPSP,female,0,no,no
3372-KWFBM,male,1,no,no
7831-QGOXH,female,0,no,no
6393-WRYZE,female,0,yes,no
3941-XTSKM,male,0,yes,yes
1661-CZBAU,male,0,no,no
6599-RCLCJ,male,0,yes,no
9831-BPFRI,female,0,yes,yes
5158-RIVOP,female,0,yes,yes
9788-YTFGE,male,0,no,no
9277-JOOMO,female,0,no,no
1907-YLNYW,male,0,no,no
1725-MIMXW,male,0,no,yes
8947-YRTDV,male,0,yes,yes
3161-ONRWK,male,0,yes,yes
0114-RSRRW,female,0,yes,no
4565-NLZBV,female,0,yes,no
0031-PVLZI,female,0,yes,yes
7206-GZCDC,female,1,no,no
6682-VCIXC,female,0,yes,yes
4791-QRGMF,male,0,yes,no
6475-VHUIZ,female,0,yes,no
3910-MRQOY,female,0,yes,no
0661-WCQNQ,male,0,yes,no
7537-RBWEA,female,0,no,no
4656-CAURT,male,0,no,no
0121-SNYRK,male,0,no,no
1768-ZAIFU,female,1,no,no
4671-LXRDQ,male,0,no,no
3733-LSYCE,female,0,yes,no
6265-FRMTQ,male,0,no,no
1934-SJVJK,male,0,no,no
3838-OZURD,male,0,yes,no
1371-DWPAZ,female,0,yes,yes
9269-CQOOL,male,0,no,yes
2017-CCBLH,female,0,no,no
7690-KPNCU,male,0,yes,yes
0536-BGFMZ,female,0,yes,no
2293-IJWPS,female,0,yes,no
2845-HSJCY,female,0,yes,yes
5469-NUJUR,male,0,no,no
1184-PJVDB,male,0,yes,no
2625-TRCZQ,female,0,yes,no
4102-HLENU,female,0,yes,no
7266-GSSJX,male,0,yes,yes
7722-VJRQD,male,0,yes,yes
7073-QETQY,male,0,yes,yes
9415-DPEWS,female,0,no,no
5624-RYAMH,female,0,no,no
0196-JTUQI,female,0,no,no
7130-YXBRO,male,0,yes,no
9272-LSVYH,male,0,no,no
7943-RQCHR,female,0,no,no
3793-MMFUH,female,1,no,no
3249-ZPQRG,male,0,no,no
2568-BRGYX,male,0,no,no
3084-DOWLE,female,0,yes,no
1084-MNSMJ,female,0,yes,yes
7721-JXEAW,male,0,yes,no
7249-WBIYX,male,0,yes,no
4238-HFHSN,male,1,yes,no
6250-CGGUN,male,0,no,no
5478-JJVZK,female,0,no,no
7596-IIWYC,female,0,no,no
6567-HOOPW,female,1,no,no
9793-WECQC,male,0,no,no
4291-HPAXL,male,0,no,yes
8999-YPYBV,male,0,yes,yes
1839-FBNFR,female,0,yes,yes
3164-AALRN,male,0,no,no
3071-MVJCD,male,0,yes,yes
1697-BCSHV,female,0,yes,yes
0562-KBDVM,female,0,no,no
1131-SUEKT,male,0,yes,yes
3717-OEAUQ,male,0,no,no
4538-WNTMJ,female,0,yes,yes
3334-CTHOL,female,0,no,no
4704-ERYFC,female,0,yes,no
9432-RUVSL,female,0,no,no
8060-HIWJJ,male,0,no,no
7684-XSZIY,male,0,yes,yes
9089-UOWJG,female,0,yes,yes
8621-MNIHH,female,1,yes,no
8039-ACLPL,female,0,yes,yes
9885-AIBVB,male,0,yes,no
1934-MKPXS,male,0,yes,yes
2592-YKDIF,female,0,no,no
2272-JKMSI,female,0,yes,yes
0471-LVHGK,male,0,yes,no
9518-RWHZL,female,0,no,no
8714-CTZJW,female,0,no,no
3569-EDBPQ,female,0,no,no
3131-NWVFJ,female,0,yes,yes
7521-YXVZY,male,0,no,yes
5419-CONWX,female,1,no,no
6240-EURKS,female,0,no,yes
2373-NTKOD,male,0,no,no
1970-KKFWL,female,0,no,no
6960-HVYXR,female,0,no,no
9337-SRRNI,male,0,no,yes
0895-UADGO,male,0,no,yes
5678-VFNEQ,female,0,yes,no
5977-CKHON,female,0,yes,yes
7024-OHCCK,female,1,no,no
2692-BUCFV,male,1,no,no
7861-UVUFT,female,0,yes,no
1830-GGFNM,male,0,yes,yes
5302-BDJNT,male,0,no,no
5223-UZAVK,male,0,no,no
4859-ZSRDZ,female,0,yes,yes
5651-WYIPH,female,1,no,no
9350-VLHMB,male,0,yes,yes
3498-LZGQZ,male,0,yes,yes
8785-CJSHH,female,0,yes,no
5357-TZHPP,male,1,no,no
3870-SPZSI,female,0,yes,yes
0680-DFNNY,male,0,yes,no
7560-QRBXH,female,0,no,yes
7077-XJMET,male,0,yes,no
8752-GHJFU,male,1,yes,no
6896-SRVYQ,male,1,no,no
7767-UXAGJ,male,0,no,no
4652-ODEVH,male,0,yes,yes
6510-UPNKS,female,0,no,no
6718-BDGHG,female,0,yes,no
9046-DQMTP,male,0,no,no
6439-LAJXL,male,0,yes,no
1571-SAVHK,male,0,no,no
9052-VKDUW,female,1,yes,no
9546-CQJSU,female,0,no,no
1666-JZPZT,male,0,no,no
5777-KJIRB,female,0,no,no
0506-LVNGN,female,1,no,no
7677-SJJJK,male,0,yes,yes
2480-EJWYP,female,1,yes,no
3253-HKOKL,female,0,yes,yes
7055-HNEOJ,male,0,yes,no
5514-YQENT,male,0,no,yes
3211-AAPKX,male,0,no,no
8445-DNBAE,male,0,no,yes
2951-QOQTK,male,0,no,yes
2958-NHPPS,male,0,no,no
6806-YDEUL,female,1,no,no
1735-XMJVH,male,0,yes,yes
6890-PFRQX,male,0,no,no
0222-CNVPT,male,1,no,no
5899-OUVKV,male,0,no,no
8681-ICONS,male,0,yes,yes
1621-YNCJH,female,0,yes,no
3473-XIIIT,female,0,yes,no
6362-QHAFM,male,0,yes,no
7893-IXHRQ,male,0,no,no
3070-BDOQC,female,0,no,no
2952-QAYZF,male,0,no,no
6234-PFPXL,male,0,yes,no
9824-QCJPK,male,0,yes,no
4763-PGDPO,female,0,no,no
4283-IVYCI,male,0,no,no
1866-OBPNR,male,0,yes,yes
8205-MQUGY,male,0,yes,yes
8970-ANWXO,female,0,no,no
9480-BQJEI,male,0,no,no
5394-SVGJV,male,0,no,no
6979-TNDEU,female,0,no,no
9777-WJJPR,male,0,yes,no
9283-LZQOH,male,0,yes,yes
7079-QRCBC,female,0,no,no
9495-SKLKD,male,0,yes,yes
6048-UWKAL,female,1,yes,no
5067-DGXLL,male,0,no,no
5469-CTCWN,male,0,yes,yes
9851-QXEEQ,male,0,no,no
6281-FKEWS,female,0,no,no
8898-KASCD,male,0,no,no
9242-TKFSV,male,0,yes,yes
9290-SHCMB,female,1,no,no
0743-HNPFG,female,0,yes,yes
2277-BKJKN,female,1,yes,no
9809-IMGCQ,male,1,no,no
5208-HFSBT,female,0,no,no
5035-PGZXH,female,0,no,no
8695-WDYEA,male,0,no,no
6543-JXSOO,female,0,yes,yes
8016-ZMGMO,female,1,yes,no
8605-ITULD,female,0,no,no
3254-YRILK,male,1,no,no
6416-YJTTB,male,0,no,no
2667-WYLWJ,female,0,yes,yes
4472-VESGY,female,0,yes,yes
3195-TQDZX,male,0,no,no
3128-YOVTD,female,0,yes,yes
0529-ONKER,male,1,no,no
1728-CXQBE,male,1,yes,no
7041-TXQJH,female,0,no,no
5014-GSOUQ,male,0,no,no
5724-BIDBU,male,0,yes,no
0481-SUMCB,female,1,no,no
1769-GRUIK,female,0,no,no
5240-IJOQT,male,1,no,no
8819-WFGGJ,male,0,yes,no
7427-AUFPY,male,0,no,no
2811-POVEX,female,1,yes,yes
1092-GANHU,male,0,no,no
7898-PDWQE,male,0,yes,no
9972-EWRJS,female,0,yes,yes
9314-IJWSQ,female,0,yes,yes
0661-XEYAN,female,1,no,no
5799-JRCZO,female,0,no,yes
1921-KYSAY,female,0,no,no
6198-RTPMF,female,0,yes,no
2924-KHUVI,male,0,yes,no
1925-GMVBW,female,0,no,no
7881-EVUAD,female,0,no,no
6184-DYUOB,female,0,yes,no
9207-ZPANB,male,0,no,no
5766-XQXMQ,female,0,no,no
9327-QSDED,male,0,no,no
1656-DRSMG,female,0,no,no
3012-VFFMN,female,0,yes,yes
2984-AFWNC,female,0,no,no
0640-YJTPY,male,0,yes,yes
8096-LOIST,female,0,no,no
9764-REAFF,female,0,yes,no
3703-VAVCL,male,0,yes,yes
7107-UBYKY,female,0,yes,yes
4881-GQJTW,male,0,no,no
8519-QJGJD,female,0,no,no
7876-DNYAP,female,0,yes,yes
7905-NJMXS,male,1,yes,no
2882-WDTBA,male,0,yes,yes
2091-GPPIQ,female,0,yes,yes
6326-MTTXK,male,0,no,no
5071-FBJFS,female,0,yes,yes
2796-UUZZO,male,0,yes,yes
2429-AYKKO,male,0,no,no
9798-OPFEM,female,0,no,no
0330-IVZHA,female,0,yes,no
3794-NFNCH,male,0,yes,no
5193-QLVZB,male,0,no,no
7114-AEOZE,female,0,no,no
2886-KEFUM,female,0,yes,no
5522-NYKPB,male,0,yes,yes
4237-RLAQD,male,0,no,no
9957-YODKZ,male,1,yes,no
6518-KZXCB,male,0,no,no
2245-ADZFJ,female,0,yes,yes
7776-QGYJC,female,0,yes,yes
9313-QOLTZ,male,0,no,no
9651-GTSAQ,female,0,yes,no
3186-BAXNB,female,0,no,no
4672-FOTSD,male,0,no,no
0637-YLETY,female,0,no,no
9818-XQCUV,female,0,no,no
7338-ERIVA,male,0,no,yes
1157-BQCUW,male,0,no,no
8259-NFJTV,female,0,yes,yes
3223-DWFIO,male,1,no,no
